--2017-05-08 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 26300K .......... .......... .......... .......... .......... 25%  145M 3s
 26350K .......... .......... .......... .......... .......... 25%  182M 3s
 26400K .......... .......... .......... .......... .......... 25% 8.87M 3s
 26450K .......... .......... .......... .......... .......... 25%  342M 3s
 26500K .......... .......... .......... .......... .......... 25%  380M 3s
 26550K .......... .......... .......... .......... .......... 25%  459M 3s
 26600K .......... .......... .......... .......... .......... 26%  439M 3s
 26650K .......... .......... .......... .......... .......... 26%  454M 3s
 26700K .......... .......... .......... .......... .......... 26% 23.3M 3s
 26750K .......... .......... .......... .......... .......... 26%  141M 3s
 26800K .......... .......... .......... .......... .......... 26%  186M 3s
 26850K .......... .......... .......... .......... .......... 26%  259M 3s
 26900K .......... .......... .......... .......... .......... 26%  157M 3s
 26950K .......... .......... .......... .......... .......... 26% 26.3M 3s
 27000K .......... .......... .......... .......... .......... 26%  137M 3s
 27050K .......... .......... .......... .......... .......... 26%  170M 3s
 27100K .......... .......... .......... .......... .......... 26%  151M 3s
 27150K .......... .......... .......... .......... .......... 26%  158M 3s
 27200K .......... .......... .......... .......... .......... 26%  294M 3s
 27250K .......... .......... .......... .......... .......... 26%  456M 3s
 27300K .......... .......... .......... .......... .......... 26%  463M 3s
 27350K .......... .......... .......... .......... .......... 26% 10.6M 3s
 27400K .......... .......... .......... .......... .......... 26%  285M 3s
 27450K .......... .......... .......... .......... .......... 26%  454M 3s
 27500K .......... .......... .......... .......... .......... 26% 8.03M 3s
 27550K .......... .......... .......... .......... .......... 26% 78.1M 3s
 27600K .......... .......... .......... .......... .......... 27%  168M 3s
 27650K .......... .......... .......... .......... .......... 27%  101M 3s
 27700K .......... .......... .......... .......... .......... 27% 79.8M 3s
 27750K .......... .......... .......... .......... .......... 27%  174M 3s
 27800K .......... .......... .......... .......... .......... 27% 67.0M 3s
 27850K .......... .......... .......... .......... .......... 27%  223M 3s
 27900K .......... .......... .......... .......... .......... 27% 53.6M 3s
 27950K .......... .......... .......... .......... .......... 27% 58.1M 3s
 28000K .......... .......... .......... .......... .......... 27%  157M 3s
 28050K .......... .......... .......... .......... .......... 27% 51.1M 3s
 28100K .......... .......... .......... .......... .......... 27%  306M 3s
 28150K .......... .......... .......... .......... .......... 27%  152M 3s
 28200K .......... .......... .......... .......... .......... 27% 40.7M 3s
 28250K .......... .......... .......... .......... .......... 27%  141M 3s
 28300K .......... .......... .......... .......... .......... 27%  252M 3s
 28350K .......... .......... .......... .......... .......... 27%  140M 3s
 28400K .......... .......... .......... .......... .......... 27% 6.77M 3s
 28450K .......... .......... .......... .......... .......... 27%  154M 3s
 28500K .......... .......... .......... .......... .......... 27% 91.7M 3s
 28550K .......... .......... .......... .......... .......... 27%  158M 3s
 28600K .......... .......... .......... .......... .......... 27% 76.1M 3s
 28650K .......... .......... .......... .......... .......... 28%  141M 3s
 28700K .......... .......... .......... .......... .......... 28%  144M 3s
 28750K .......... .......... .......... .......... .......... 28% 51.0M 3s
 28800K .......... .......... .......... .......... .......... 28% 36.0M 3s
 28850K .......... .......... .......... .......... .......... 28%  163M 3s
 28900K .......... .......... .......... .......... .......... 28%  226M 3s
 28950K .......... .......... .......... .......... .......... 28%  161M 3s
 29000K .......... .......... .......... .......... .......... 28%  148M 3s
 29050K .......... .......... .......... .......... .......... 28%  182M 3s
 29100K .......... .......... .......... .......... .......... 28%  208M 2s
 29150K .......... .......... .......... .......... .......... 28%  163M 2s
 29200K .......... .......... .......... .......... .......... 28%  182M 2s
 29250K .......... .......... .......... .......... .......... 28% 14.3M 2s
 29300K .......... .......... .......... .......... .......... 28%  349M 2s
 29350K .......... .......... .......... .......... .......... 28%  397M 2s
 29400K .......... .......... .......... .......... .......... 28% 13.7M 2s
 29450K .......... .......... .......... .......... .......... 28%  122M 2s
 29500K .......... .......... .......... .......... .......... 28%  134M 2s
 29550K .......... .......... .......... .......... .......... 28% 82.1M 2s
 29600K .......... .......... .......... .......... .......... 28%  154M 2s
 29650K .......... .......... .......... .......... .......... 29%  105M 2s
 29700K .......... .......... .......... .......... .......... 29%  106M 2s
 29750K .......... .......... .......... .......... .......... 29% 61.7M 2s
 29800K .......... .......... .......... .......... .......... 29% 24.6M 2s
 29850K .......... .......... .......... .......... .......... 29% 78.1M 2s
 29900K .......... .......... .......... .......... .......... 29% 88.7M 2s
 29950K .......... .......... .......... .......... .......... 29% 75.1M 2s
 30000K .......... .......... .......... .......... .......... 29%  126M 2s
 30050K .......... .......... .......... .......... .......... 29% 38.7M 2s
 30100K .......... .......... .......... .......... .......... 29%  140M 2s
 30150K .......... .......... .......... .......... .......... 29%  354M 2s
 30200K .......... .......... .......... .......... .......... 29% 48.7M 2s
 30250K .......... .......... .......... .......... .......... 29%  142M 2s
 30300K .......... .......... .......... .......... .......... 29%  150M 2s
 30350K .......... .......... .......... .......... .......... 29% 33.3M 2s
 30400K .......... .......... .......... .......... .......... 29%  211M 2s
 30450K .......... .......... .......... .......... .......... 29% 8.96M 2s
 30500K .......... .......... .......... .......... .......... 29%  151M 2s
 30550K .......... .......... .......... .......... .......... 29% 90.3M 2s
 30600K .......... .......... .......... .......... .......... 29%  104M 2s
 30650K .......... .......... .......... .......... .......... 29%  137M 2s
 30700K .......... .......... .......... .......... .......... 30% 66.8M 2s
 30750K .......... .......... .......... .......... .......... 30%  138M 2s
 30800K .......... .......... .......... .......... .......... 30% 83.6M 2s
 30850K .......... .......... .......... .......... .......... 30% 67.1M 2s
 30900K .......... .......... .......... .......... .......... 30% 78.8M 2s
 30950K .......... .......... .......... .......... .......... 30%  165M 2s
 31000K .......... .......... .......... .......... .......... 30% 24.6M 2s
 31050K .......... .......... .......... .......... .......... 30%  133M 2s
 31100K .......... .......... .......... .......... .......... 30%  133M 2s
 31150K .......... .......... .......... .......... .......... 30%  164M 2s
 31200K .......... .......... .......... .......... .......... 30%  402M 2s
 31250K .......... .......... .......... .......... .......... 30% 5.22M 2s
 31300K .......... .......... .......... .......... .......... 30%  147M 2s
 31350K .......... .......... .......... .......... .......... 30%  110M 2s
 31400K .......... .......... .......... .......... .......... 30%  115M 2s
 31450K .......... .......... .......... .......... .......... 30% 88.2M 2s
 31500K .......... .......... .......... .......... .......... 30%  148M 2s
 31550K .......... .......... .......... .......... .......... 30%  103M 2s
 31600K .......... .......... .......... .......... .......... 30% 9.73M 2s
 31650K .......... .......... .......... .......... .......... 30% 86.0M 2s
 31700K .......... .......... .......... .......... .......... 31%  165M 2s
 31750K .......... .......... .......... .......... .......... 31%  152M 2s
 31800K .......... .......... .......... .......... .......... 31%  134M 2s
 31850K .......... .......... .......... .......... .......... 31%  141M 2s
 31900K .......... .......... .......... .......... .......... 31%  176M 2s
 31950K .......... .......... .......... .......... .......... 31%  386M 2s
 32000K .......... .......... .......... .......... .......... 31%  392M 2s
 32050K .......... .......... .......... .......... .......... 31%  454M 2s
 32100K .......... .......... .......... .......... .......... 31%  460M 2s
 32150K .......... .......... .......... .......... .......... 31%  461M 2s
 32200K .......... .......... .......... .......... .......... 31%  398M 2s
 32250K .......... .......... .......... .......... .......... 31%  461M 2s
 32300K .......... .......... .......... .......... .......... 31%  464M 2s
 32350K .......... .......... .......... .......... .......... 31% 14.5M 2s
 32400K .......... .......... .......... .......... .......... 31% 27.4M 2s
 32450K .......... .......... .......... .......... .......... 31%  374M 2s
 32500K .......... .......... .......... .......... .......... 31%  458M 2s
 32550K .......... .......... .......... .......... .......... 31%  396M 2s
 32600K .......... .......... .......... .......... .......... 31%  461M 2s
 32650K .......... .......... .......... .......... .......... 31% 12.5M 2s
 32700K .......... .......... .......... .......... .......... 31% 96.7M 2s
 32750K .......... .......... .......... .......... .......... 32% 48.4M 2s
 32800K .......... .......... .......... .......... .......... 32%  126M 2s
 32850K .......... .......... .......... .......... .......... 32%  247M 2s
 32900K .......... .......... .......... .......... .......... 32% 85.9M 2s
 32950K .......... .......... .......... .......... .......... 32% 36.2M 2s
 33000K .......... .......... .......... .......... .......... 32%  208M 2s
 33050K .......... .......... .......... .......... .......... 32%  244M 2s
 33100K .......... .......... .......... .......... .......... 32% 57.5M 2s
 33150K .......... .......... .......... .......... .......... 32% 28.3M 2s
 33200K .......... .......... .......... .......... .......... 32%  139M 2s
 33250K .......... .......... .......... .......... .......... 32%  291M 2s
 33300K .......... .......... .......... .......... .......... 32%  421M 2s
 33350K .......... .......... .......... .......... .......... 32%  457M 2s
 33400K .......... .......... .......... .......... .......... 32%  402M 2s
 33450K .......... .......... .......... .......... .......... 32% 14.5M 2s
 33500K .......... .......... .......... .......... .......... 32% 76.0M 2s
 33550K .......... .......... .......... .......... .......... 32%  145M 2s
 33600K .......... .......... .......... .......... .......... 32%  159M 2s
 33650K .......... .......... .......... .......... .......... 32% 31.8M 2s
 33700K .......... .......... .......... .......... .......... 32%  158M 2s
 33750K .......... .......... .......... .......... .......... 33%  238M 2s
 33800K .......... .......... .......... .......... .......... 33%  174M 2s
 33850K .......... .......... .......... .......... .......... 33%  175M 2s
 33900K .......... .......... .......... .......... .......... 33% 27.2M 2s
 33950K .......... .......... .......... .......... .......... 33%  364M 2s
 34000K .......... .......... .......... .......... .......... 33%  394M 2s
 34050K .......... .......... .......... .......... .......... 33% 4.06M 2s
 34100K .......... .......... .......... .......... .......... 33% 86.0M 2s
 34150K .......... .......... .......... .......... .......... 33% 27.7M 2s
 34200K .......... .......... .......... .......... .......... 33%  155M 2s
 34250K .......... .......... .......... .......... .......... 33%  152M 2s
 34300K .......... .......... .......... .......... .......... 33%  153M 2s
 34350K .......... .......... .......... .......... .......... 33%  113M 2s
 34400K .......... .......... .......... .......... .......... 33%  222M 2s
 34450K .......... .......... .......... .......... .......... 33%  152M 2s
 34500K .......... .......... .......... .......... .......... 33%  155M 2s
 34550K .......... .......... .......... .......... .......... 33% 17.6M 2s
 34600K .......... .......... .......... .......... .......... 33% 31.0M 2s
 34650K .......... .......... .......... .......... .......... 33%  143M 2s
 34700K .......... .......... .......... .......... .......... 33%  157M 2s
 34750K .......... .......... .......... .......... .......... 33%  199M 2s
 34800K .......... .......... .......... .......... .......... 34%  107M 2s
 34850K .......... .......... .......... .......... .......... 34%  230M 2s
 34900K .......... .......... .......... .......... .......... 34%  431M 2s
 34950K .......... .......... .......... .......... .......... 34%  396M 2s
 35000K .......... .......... .......... .......... .......... 34%  463M 2s
 35050K .......... .......... .......... .......... .......... 34%  459M 2s
 35100K .......... .......... .......... .......... .......... 34% 10.9M 2s
 35150K .......... .......... .......... .......... .......... 34%  135M 2s
 35200K .......... .......... .......... .......... .......... 34%  269M 2s
 35250K .......... .......... .......... .......... .......... 34%  205M 2s
 35300K .......... .......... .......... .......... .......... 34%  269M 2s
 35350K .......... .......... .......... .......... .......... 34%  377M 2s
 35400K .......... .......... .......... .......... .......... 34%  336M 2s
 35450K .......... .......... .......... .......... .......... 34%  379M 2s
 35500K .......... .......... .......... .......... .......... 34% 9.39M 2s
 35550K .......... .......... .......... .......... .......... 34%  160M 2s
 35600K .......... .......... .......... .......... .......... 34% 37.4M 2s
 35650K .......... .......... .......... .......... .......... 34%  128M 2s
 35700K .......... .......... .......... .......... .......... 34% 76.9M 2s
 35750K .......... .......... .......... .......... .......... 34% 26.6M 2s
 35800K .......... .......... .......... .......... .......... 35%  139M 2s
 35850K .......... .......... .......... .......... .......... 35%  160M 2s
 35900K .......... .......... .......... .......... .......... 35% 10.8M 2s
 35950K .......... .......... .......... .......... .......... 35%  255M 2s
 36000K .......... .......... .......... .......... .......... 35%  394M 2s
 36050K .......... .......... .......... .......... .......... 35% 37.7M 2s
 36100K .......... .......... .......... .......... .......... 35%  127M 2s
 36150K .......... .......... .......... .......... .......... 35% 48.9M 2s
 36200K .......... .......... .......... .......... .......... 35%  388M 2s
 36250K .......... .......... .......... .......... .......... 35% 3.49M 2s
 36300K .......... .......... .......... .......... .......... 35% 92.4M 2s
 36350K .......... .......... .......... .......... .......... 35% 27.5M 2s
 36400K .......... .......... .......... .......... .......... 35% 61.0M 2s
 36450K .......... .......... .......... .......... .......... 35%  145M 2s
 36500K .......... .......... .......... .......... .......... 35%  173M 2s
 36550K .......... .......... .......... .......... .......... 35% 92.2M 2s
 36600K .......... .......... .......... .......... .......... 35% 24.7M 2s
 36650K .......... .......... .......... .......... .......... 35%  347M 2s
 36700K .......... .......... .......... .......... .......... 35%  457M 2s
 36750K .......... .......... .......... .......... .......... 35% 34.5M 2s
 36800K .......... .......... .......... .......... .......... 35% 44.9M 2s
 36850K .......... .......... .......... .......... .......... 36%  188M 2s
 36900K .......... .......... .......... .......... .......... 36% 24.5M 2s
 36950K .......... .......... .......... .......... .......... 36% 33.2M 2s
 37000K .......... .......... .......... .......... .......... 36%  362M 2s
 37050K .......... .......... .......... .......... .......... 36%  456M 2s
 37100K .......... .......... .......... .......... .......... 36%  458M 2s
 37150K .......... .......... .......... .......... .......... 36%  445M 2s
 37200K .......... .......... .......... .......... .......... 36%  393M 2s
 37250K .......... .......... .......... .......... .......... 36%  463M 2s
 37300K .......... .......... .......... .......... .......... 36% 22.6M 2s
 37350K .......... .......... .......... .......... .......... 36%  114M 2s
 37400K .......... .......... .......... .......... .......... 36% 9.80M 2s
 37450K .......... .......... .......... .......... .......... 36% 45.7M 2s
 37500K .......... .......... .......... .......... .......... 36%  107M 2s
 37550K .......... .......... .......... .......... .......... 36%  397M 2s
 37600K .......... .......... .......... .......... .......... 36% 35.5M 2s
 37650K .......... .......... .......... .......... .......... 36% 50.6M 2s
 37700K .......... .......... .......... .......... .......... 36%  296M 2s
 37750K .......... .......... .......... .......... .......... 36%  177M 2s
 37800K .......... .......... .......... .......... .......... 36% 18.6M 2s
 37850K .......... .......... .......... .......... .......... 37%  365M 2s
 37900K .......... .......... .......... .......... .......... 37%  456M 2s
 37950K .......... .......... .......... .......... .......... 37% 9.16M 2s
 38000K .......... .......... .......... .......... .......... 37%  152M 2s
 38050K .......... .......... .......... .......... .......... 37%  165M 2s
 38100K .......... .......... .......... .......... .......... 37%  147M 2s
 38150K .......... .......... .......... .......... .......... 37%  186M 2s
 38200K .......... .......... .......... .......... .......... 37% 14.9M 2s
 38250K .......... .......... .......... .......... .......... 37%  361M 2s
 38300K .......... .......... .......... .......... .......... 37%  458M 2s
 38350K .......... .......... .......... .......... .......... 37% 4.64M 2s
 38400K .......... .......... .......... .......... .......... 37% 29.5M 2s
 38450K .......... .......... .......... .......... .......... 37%  125M 2s
 38500K .......... .......... .......... .......... .......... 37% 51.9M 2s
 38550K .......... .......... .......... .......... .......... 37%  154M 2s
 38600K .......... .......... .......... .......... .......... 37%  148M 2s
 38650K .......... .......... .......... .......... .......... 37%  141M 2s
 38700K .......... .......... .......... .......... .......... 37% 17.2M 2s
 38750K .......... .......... .......... .......... .......... 37%  135M 2s
 38800K .......... .......... .......... .......... .......... 37%  153M 2s
 38850K .......... .......... .......... .......... .......... 37%  159M 2s
 38900K .......... .......... .......... .......... .......... 38%  143M 2s
 38950K .......... .......... .......... .......... .......... 38%  382M 2s
 39000K .......... .......... .......... .......... .......... 38%  202M 2s
 39050K .......... .......... .......... .......... .......... 38% 12.3M 2s
 39100K .......... .......... .......... .......... .......... 38% 97.6M 2s
 39150K .......... .......... .......... .......... .......... 38%  239M 2s
 39200K .......... .......... .......... .......... .......... 38%  451M 2s
 39250K .......... .......... .......... .......... .......... 38%  462M 2s
 39300K .......... .......... .......... .......... .......... 38%  391M 2s
 39350K .......... .......... .......... .......... .......... 38%  457M 2s
 39400K .......... .......... .......... .......... .......... 38%  398M 2s
 39450K .......... .......... .......... .......... .......... 38%  459M 2s
 39500K .......... .......... .......... .......... .......... 38% 23.9M 2s
 39550K .......... .......... .......... .......... .......... 38%  222M 2s
 39600K .......... .......... .......... .......... .......... 38%  459M 2s
 39650K .......... .......... .......... .......... .......... 38% 10.0M 2s
 39700K .......... .......... .......... .......... .......... 38%  126M 2s
 39750K .......... .......... .......... .......... .......... 38%  152M 2s
 39800K .......... .......... .......... .......... .......... 38% 18.7M 2s
 39850K .......... .......... .......... .......... .......... 38% 91.8M 2s
 39900K .......... .......... .......... .......... .......... 39%  156M 2s
 39950K .......... .......... .......... .......... .......... 39%  275M 2s
 40000K .......... .......... .......... .......... .......... 39%  413M 2s
 40050K .......... .......... .......... .......... .......... 39% 37.8M 2s
 40100K .......... .......... .......... .......... .......... 39%  160M 2s
 40150K .......... .......... .......... .......... .......... 39%  151M 2s
 40200K .......... .......... .......... .......... .......... 39% 31.2M 2s
 40250K .......... .......... .......... .......... .......... 39% 11.8M 2s
 40300K .......... .......... .......... .......... .......... 39%  137M 2s
 40350K .......... .......... .......... .......... .......... 39%  176M 2s
 40400K .......... .......... .......... .......... .......... 39% 63.0M 2s
 40450K .......... .......... .......... .......... .......... 39%  144M 2s
 40500K .......... .......... .......... .......... .......... 39%  153M 2s
 40550K .......... .......... .......... .......... .......... 39%  142M 2s
 40600K .......... .......... .......... .......... .......... 39% 9.37M 2s
 40650K .......... .......... .......... .......... .......... 39% 6.54M 2s
 40700K .......... .......... .......... .......... .......... 39% 87.4M 2s
 40750K .......... .......... .......... .......... .......... 39% 31.2M 2s
 40800K .......... .......... .......... .......... .......... 39%  104M 2s
 40850K .......... .......... .......... .......... .......... 39% 72.3M 2s
 40900K .......... .......... .......... .......... .......... 39%  133M 2s
 40950K .......... .......... .......... .......... .......... 40%  113M 2s
 41000K .......... .......... .......... .......... .......... 40% 96.4M 2s
 41050K .......... .......... .......... .......... .......... 40% 67.0M 2s
 41100K .......... .......... .......... .......... .......... 40% 20.6M 2s
 41150K .......... .......... .......... .......... .......... 40%  131M 2s
 41200K .......... .......... .......... .......... .......... 40%  137M 2s
 41250K .......... .......... .......... .......... .......... 40%  145M 2s
 41300K .......... .......... .......... .......... .......... 40%  168M 2s
 41350K .......... .......... .......... .......... .......... 40%  155M 2s
 41400K .......... .......... .......... .......... .......... 40% 24.6M 2s
 41450K .......... .......... .......... .......... .......... 40%  377M 2s
 41500K .......... .......... .......... .......... .......... 40%  309M 2s
 41550K .......... .......... .......... .......... .......... 40% 15.6M 2s
 41600K .......... .......... .......... .......... .......... 40%  142M 2s
 41650K .......... .......... .......... .......... .......... 40%  146M 2s
 41700K .......... .......... .......... .......... .......... 40%  171M 2s
 41750K .......... .......... .......... .......... .......... 40%  170M 2s
 41800K .......... .......... .......... .......... .......... 40% 19.2M 2s
 41850K .......... .......... .......... .......... .......... 40%  330M 2s
 41900K .......... .......... .......... .......... .......... 40%  459M 2s
 41950K .......... .......... .......... .......... .......... 41%  461M 2s
 42000K .......... .......... .......... .......... .......... 41%  463M 2s
 42050K .......... .......... .......... .......... .......... 41% 23.3M 2s
 42100K .......... .......... .......... .......... .......... 41% 55.1M 2s
 42150K .......... .......... .......... .......... .......... 41%  144M 2s
 42200K .......... .......... .......... .......... .......... 41%  287M 2s
 42250K .......... .......... .......... .......... .......... 41% 21.4M 2s
 42300K .......... .......... .......... .......... .......... 41% 65.0M 2s
 42350K .......... .......... .......... .......... .......... 41%  144M 2s
 42400K .......... .......... .......... .......... .......... 41%  161M 2s
 42450K .......... .......... .......... .......... .......... 41% 18.9M 2s
 42500K .......... .......... .......... .......... .......... 41%  336M 2s
 42550K .......... .......... .......... .......... .......... 41%  456M 2s
 42600K .......... .......... .......... .......... .......... 41%  459M 2s
 42650K .......... .......... .......... .......... .......... 41%  149M 2s
 42700K .......... .......... .......... .......... .......... 41%  150M 2s
 42750K .......... .......... .......... .......... .......... 41%  232M 2s
 42800K .......... .......... .......... .......... .......... 41% 13.8M 2s
 42850K .......... .......... .......... .......... .......... 41% 42.7M 2s
 42900K .......... .......... .......... .......... .......... 41%  286M 2s
 42950K .......... .......... .......... .......... .......... 41%  166M 2s
 43000K .......... .......... .......... .......... .......... 42% 33.3M 2s
 43050K .......... .......... .......... .......... .......... 42%  136M 2s
 43100K .......... .......... .......... .......... .......... 42%  232M 2s
 43150K .......... .......... .......... .......... .......... 42%  359M 2s
 43200K .......... .......... .......... .......... .......... 42% 4.28M 2s
 43250K .......... .......... .......... .......... .......... 42%  145M 2s
 43300K .......... .......... .......... .......... .......... 42% 65.6M 2s
 43350K .......... .......... .......... .......... .......... 42%  159M 2s
 43400K .......... .......... .......... .......... .......... 42% 37.6M 2s
 43450K .......... .......... .......... .......... .......... 42%  157M 2s
 43500K .......... .......... .......... .......... .......... 42% 72.3M 2s
 43550K .......... .......... .......... .......... .......... 42%  148M 2s
 43600K .......... .......... .......... .......... .......... 42% 70.8M 2s
 43650K .......... .......... .......... .......... .......... 42%  152M 2s
 43700K .......... .......... .......... .......... .......... 42%  160M 2s
 43750K .......... .......... .......... .......... .......... 42% 22.5M 2s
 43800K .......... .......... .......... .......... .......... 42%  129M 2s
 43850K .......... .......... .......... .......... .......... 42% 57.0M 2s
 43900K .......... .......... .......... .......... .......... 42%  217M 2s
 43950K .......... .......... .......... .......... .......... 42%  160M 2s
 44000K .......... .......... .......... .......... .......... 43% 20.2M 2s
 44050K .......... .......... .......... .......... .......... 43%  406M 2s
 44100K .......... .......... .......... .......... .......... 43%  370M 2s
 44150K .......... .......... .......... .......... .......... 43%  164M 2s
 44200K .......... .......... .......... .......... .......... 43%  193M 2s
 44250K .......... .......... .......... .......... .......... 43% 17.3M 2s
 44300K .......... .......... .......... .......... .......... 43%  102M 2s
 44350K .......... .......... .......... .......... .......... 43%  144M 2s
 44400K .......... .......... .......... .......... .......... 43%  240M 2s
 44450K .......... .......... .......... .......... .......... 43%  155M 2s
 44500K .......... .......... .......... .......... .......... 43% 18.9M 2s
 44550K .......... .......... .......... .......... .......... 43% 78.1M 2s
 44600K .......... .......... .......... .......... .......... 43%  247M 2s
 44650K .......... .......... .......... .......... .......... 43%  453M 2s
 44700K .......... .......... .......... .......... .......... 43%  465M 2s
 44750K .......... .......... .......... .......... .......... 43%  393M 2s
 44800K .......... .......... .......... .......... .......... 43%  407M 2s
 44850K .......... .......... .......... .......... .......... 43% 20.7M 2s
 44900K .......... .......... .......... .......... .......... 43%  370M 2s
 44950K .......... .......... .......... .......... .......... 43%  458M 2s
 45000K .......... .......... .......... .......... .......... 43%  463M 2s
 45050K .......... .......... .......... .......... .......... 44% 25.2M 2s
 45100K .......... .......... .......... .......... .......... 44% 51.9M 2s
 45150K .......... .......... .......... .......... .......... 44%  157M 2s
 45200K .......... .......... .......... .......... .......... 44%  239M 2s
 45250K .......... .......... .......... .......... .......... 44%  162M 2s
 45300K .......... .......... .......... .......... .......... 44% 19.3M 2s
 45350K .......... .......... .......... .......... .......... 44%  173M 2s
 45400K .......... .......... .......... .......... .......... 44%  148M 2s
 45450K .......... .......... .......... .......... .......... 44%  150M 2s
 45500K .......... .......... .......... .......... .......... 44%  193M 2s
 45550K .......... .......... .......... .......... .......... 44% 36.5M 2s
 45600K .......... .......... .......... .......... .......... 44%  194M 2s
 45650K .......... .......... .......... .......... .......... 44%  458M 2s
 45700K .......... .......... .......... .......... .......... 44% 24.0M 2s
 45750K .......... .......... .......... .......... .......... 44%  159M 2s
 45800K .......... .......... .......... .......... .......... 44%  203M 2s
 45850K .......... .......... .......... .......... .......... 44% 61.5M 2s
 45900K .......... .......... .......... .......... .......... 44% 60.2M 2s
 45950K .......... .......... .......... .......... .......... 44%  103M 2s
 46000K .......... .......... .......... .......... .......... 44%  141M 2s
 46050K .......... .......... .......... .......... .......... 45% 4.57M 2s
 46100K .......... .......... .......... .......... .......... 45%  127M 2s
 46150K .......... .......... .......... .......... .......... 45% 74.1M 2s
 46200K .......... .......... .......... .......... .......... 45% 81.1M 2s
 46250K .......... .......... .......... .......... .......... 45% 43.3M 2s
 46300K .......... .......... .......... .......... .......... 45%  122M 2s
 46350K .......... .......... .......... .......... .......... 45%  102M 2s
 46400K .......... .......... .......... .......... .......... 45% 41.0M 2s
 46450K .......... .......... .......... .......... .......... 45%  149M 2s
 46500K .......... .......... .......... .......... .......... 45%  237M 2s
 46550K .......... .......... .......... .......... .......... 45% 38.0M 2s
 46600K .......... .......... .......... .......... .......... 45%  398M 2s
 46650K .......... .......... .......... .......... .......... 45% 38.2M 2s
 46700K .......... .......... .......... .......... .......... 45% 81.6M 2s
 46750K .......... .......... .......... .......... .......... 45% 15.1M 2s
 46800K .......... .......... .......... .......... .......... 45% 44.5M 2s
 46850K .......... .......... .......... .......... .......... 45%  153M 2s
 46900K .......... .......... .......... .......... .......... 45%  241M 2s
 46950K .......... .......... .......... .......... .......... 45%  177M 2s
 47000K .......... .......... .......... .......... .......... 45%  150M 2s
 47050K .......... .......... .......... .......... .......... 45% 40.3M 2s
 47100K .......... .......... .......... .......... .......... 46%  121M 2s
 47150K .......... .......... .......... .......... .......... 46%  163M 2s
 47200K .......... .......... .......... .......... .......... 46%  177M 2s
 47250K .......... .......... .......... .......... .......... 46%  141M 2s
 47300K .......... .......... .......... .......... .......... 46%  140M 2s
 47350K .......... .......... .......... .......... .......... 46%  179M 2s
 47400K .......... .......... .......... .......... .......... 46% 15.9M 2s
 47450K .......... .......... .......... .......... .......... 46%  142M 2s
 47500K .......... .......... .......... .......... .......... 46%  156M 2s
 47550K .......... .......... .......... .......... .......... 46%  164M 2s
 47600K .......... .......... .......... .......... .......... 46%  153M 2s
 47650K .......... .......... .......... .......... .......... 46%  159M 2s
 47700K .......... .......... .......... .......... .......... 46%  252M 2s
 47750K .......... .......... .......... .......... .......... 46% 19.8M 2s
 47800K .......... .......... .......... .......... .......... 46%  384M 2s
 47850K .......... .......... .......... .......... .......... 46%  460M 2s
 47900K .......... .......... .......... .......... .......... 46%  464M 2s
 47950K .......... .......... .......... .......... .......... 46% 69.7M 2s
 48000K .......... .......... .......... .......... .......... 46% 48.1M 2s
 48050K .......... .......... .......... .......... .......... 46%  153M 2s
 48100K .......... .......... .......... .......... .......... 47%  143M 2s
 48150K .......... .......... .......... .......... .......... 47% 29.0M 2s
 48200K .......... .......... .......... .......... .......... 47% 72.1M 2s
 48250K .......... .......... .......... .......... .......... 47% 19.9M 2s
 48300K .......... .......... .......... .......... .......... 47%  106M 2s
 48350K .......... .......... .......... .......... .......... 47%  145M 2s
 48400K .......... .......... .......... .......... .......... 47% 54.9M 2s
 48450K .......... .......... .......... .......... .......... 47%  157M 2s
 48500K .......... .......... .......... .......... .......... 47%  145M 2s
 48550K .......... .......... .......... .......... .......... 47% 37.6M 2s
 48600K .......... .......... .......... .......... .......... 47%  159M 2s
 48650K .......... .......... .......... .......... .......... 47%  159M 2s
 48700K .......... .......... .......... .......... .......... 47%  249M 2s
 48750K .......... .......... .......... .......... .......... 47% 30.3M 2s
 48800K .......... .......... .......... .......... .......... 47%  143M 1s
 48850K .......... .......... .......... .......... .......... 47% 30.4M 1s
 48900K .......... .......... .......... .......... .......... 47%  348M 1s
 48950K .......... .......... .......... .......... .......... 47% 5.95M 2s
 49000K .......... .......... .......... .......... .......... 47%  115M 1s
 49050K .......... .......... .......... .......... .......... 47% 65.1M 1s
 49100K .......... .......... .......... .......... .......... 47% 76.0M 1s
 49150K .......... .......... .......... .......... .......... 48% 47.3M 1s
 49200K .......... .......... .......... .......... .......... 48% 69.0M 1s
 49250K .......... .......... .......... .......... .......... 48% 65.4M 1s
 49300K .......... .......... .......... .......... .......... 48% 58.5M 1s
 49350K .......... .......... .......... .......... .......... 48%  169M 1s
 49400K .......... .......... .......... .......... .......... 48%  160M 1s
 49450K .......... .......... .......... .......... .......... 48% 32.6M 1s
